feature,mean_importance
SOLD_AMT_ANNUITY_max,0.0
SOLD_CREDIT_DAY_OVERDUE_max,0.0
SOLD_AMT_ANNUITY_mean,0.0
FLAG_EMP_PHONE,0.0
CLOSED_AMT_CREDIT_SUM_OVERDUE_max,0.0
CLOSED_AMT_CREDIT_SUM_OVERDUE_mean,0.0
CLOSED_AMT_CREDIT_SUM_OVERDUE_sum,0.0
SOLD_AMT_ANNUITY_sum,0.0
FLAG_EMAIL,0.0
CLOSED_CNT_CREDIT_PROLONG_sum,0.0
CLOSED_CREDIT_DAY_OVERDUE_sum,0.0
CLOSED_CREDIT_DAY_OVERDUE_mean,0.0
CLOSED_CREDIT_DAY_OVERDUE_max,0.0
ACTIVE_BB_STATUS_5_sum_sum,0.0
ACTIVE_BB_STATUS_4_sum_sum,0.0
ACTIVE_BB_STATUS_3_sum_sum,0.0
ACTIVE_BB_STATUS_2_sum_sum,0.0
FLAG_MOBIL,0.0
ACTIVE_AMT_CREDIT_SUM_OVERDUE_mean,0.0
ACTIVE_CNT_CREDIT_PROLONG_sum,0.0
EMERGENCYSTATE_MODE,0.0
ACTIVE_DAYS_ENDDATE_FACT_mean,0.0
ACTIVE_DAYS_ENDDATE_FACT_max,0.0
FLAG_DOCUMENT_5,0.0
FLAG_DOCUMENT_8,0.0
ACTIVE_DAYS_ENDDATE_FACT_min,0.0
ACTIVE_CREDIT_DAY_OVERDUE_sum,0.0
ACTIVE_CREDIT_DAY_OVERDUE_mean,0.0
ALL_BB_STATUS_5_sum_sum,0.0
ALL_CREDIT_DAY_OVERDUE_max,0.0
ALL_BB_STATUS_4_sum_sum,0.0
ALL_BB_STATUS_3_sum_sum,0.0
ALL_CNT_CREDIT_PROLONG_sum,0.0
ACTIVE_AMT_CREDIT_SUM_OVERDUE_sum,0.0
CLOSED_BB_STATUS_2_sum_sum,0.0
FLAG_CONT_MOBILE,0.0
ALL_AMT_CREDIT_SUM_OVERDUE_max,0.0
SOLD_AMT_CREDIT_SUM_DEBT_sum,0.0
SOLD_CNT_CREDIT_PROLONG_mean,0.0
SOLD_CNT_CREDIT_PROLONG_sum,0.0
SOLD_AMT_CREDIT_MAX_OVERDUE_sum,0.0
CLOSED_BB_STATUS_3_sum_sum,0.0
SOLD_DAYS_ENDDATE_FACT_mean,0.0
SOLD_DAYS_ENDDATE_FACT_max,0.0
SOLD_AMT_CREDIT_SUM_mean,0.0
SOLD_AMT_CREDIT_SUM_LIMIT_sum,0.0
SOLD_DAYS_ENDDATE_FACT_min,0.0
SOLD_AMT_CREDIT_SUM_LIMIT_mean,0.0
SOLD_AMT_CREDIT_SUM_DEBT_mean,0.0
SOLD_AMT_CREDIT_SUM_max,0.0
SOLD_AMT_CREDIT_SUM_OVERDUE_sum,0.0
SOLD_AMT_CREDIT_SUM_OVERDUE_mean,0.0
SOLD_CREDIT_DAY_OVERDUE_sum,0.0
SOLD_CREDIT_DAY_OVERDUE_mean,0.0
CLOSED_BB_STATUS_4_sum_sum,0.0
SOLD_AMT_CREDIT_SUM_OVERDUE_max,0.0
SOLD_DAYS_CREDIT_ENDDATE_mean,0.0
SOLD_DAYS_CREDIT_UPDATE_min,1.0766896245684165e-07
ACTIVE_BB_MONTHS_BALANCE_max_max,5.946088448283149e-07
ACTIVE_AMT_CREDIT_SUM_OVERDUE_max,9.880787998239881e-07
NAME_PAYMENT_TYPE_Non-cash from your account,1.4404439609094767e-06
NONLIVINGAPARTMENTS_MEDI,1.8712700434075912e-06
REG_REGION_NOT_WORK_REGION,1.954609734422519e-06
WEEKDAY_APPR_PROCESS_START,2.681894954315034e-06
LIVE_REGION_NOT_WORK_REGION,2.978014569943177e-06
