feature,mean_importance
NAME_PAYMENT_TYPE_Cashless from the account of the employer,0.0
NAME_PAYMENT_TYPE_Non-cash from your account,0.0
NAME_CLIENT_TYPE_XNA,0.0
NAME_CONTRACT_TYPE_XNA,0.0
CLOSED_CREDIT_TYPE_Real estate loan,0.0
ALL_CREDIT_TYPE_Loan for purchase of shares (margin lending),0.0
CLOSED_CREDIT_TYPE_Mortgage,0.0
CLOSED_CREDIT_TYPE_Loan for the purchase of equipment,0.0
ALL_CREDIT_TYPE_Loan for working capital replenishment,0.0
ALL_CREDIT_TYPE_Mobile operator loan,0.0
ALL_CREDIT_TYPE_Mortgage,0.0
ALL_CREDIT_TYPE_Real estate loan,0.0
ALL_CREDIT_TYPE_Unknown type of loan,0.0
ACTIVE_CREDIT_TYPE_Another type of loan,0.0
ACTIVE_CREDIT_TYPE_Car loan,0.0
ACTIVE_CREDIT_TYPE_Cash loan (non-earmarked),0.0
ACTIVE_CREDIT_TYPE_Loan for business development,0.0
ACTIVE_CREDIT_TYPE_Loan for purchase of shares (margin lending),0.0
ACTIVE_CREDIT_TYPE_Loan for the purchase of equipment,0.0
ACTIVE_CREDIT_TYPE_Loan for working capital replenishment,0.0
ACTIVE_CREDIT_TYPE_Mobile operator loan,0.0
ACTIVE_CREDIT_TYPE_Mortgage,0.0
ACTIVE_CREDIT_TYPE_Real estate loan,0.0
ACTIVE_CREDIT_TYPE_Unknown type of loan,0.0
CLOSED_CREDIT_TYPE_Another type of loan,0.0
CLOSED_CREDIT_TYPE_Car loan,0.0
CLOSED_CREDIT_TYPE_Cash loan (non-earmarked),0.0
CLOSED_CREDIT_TYPE_Credit card,0.0
CLOSED_CREDIT_TYPE_Interbank credit,0.0
CLOSED_CREDIT_TYPE_Loan for business development,0.0
CLOSED_CREDIT_TYPE_Loan for purchase of shares (margin lending),0.0
CLOSED_CREDIT_TYPE_Loan for working capital replenishment,0.0
SOLD_CNT_CREDIT_PROLONG_mean,0.0
SOLD_DAYS_CREDIT_ENDDATE_max,0.0
SOLD_AMT_CREDIT_MAX_OVERDUE_sum,0.0
FLAG_EMP_PHONE,0.0
ACTIVE_AMT_CREDIT_SUM_OVERDUE_sum,0.0
FLAG_CONT_MOBILE,0.0
FLAG_PHONE,0.0
ACTIVE_AMT_CREDIT_SUM_OVERDUE_max,0.0
FLAG_EMAIL,0.0
SOLD_CNT_CREDIT_PROLONG_sum,0.0
REG_REGION_NOT_LIVE_REGION,0.0
ACTIVE_BB_STATUS_2_sum_sum,0.0
ACTIVE_BB_STATUS_3_sum_sum,0.0
ACTIVE_BB_STATUS_4_sum_sum,0.0
ALL_BB_MONTHS_BALANCE_max_max,0.0
LIVE_CITY_NOT_WORK_CITY,0.0
CLOSED_CREDIT_DAY_OVERDUE_max,0.0
ACTIVE_BB_STATUS_1_sum_sum,0.0
CLOSED_CREDIT_DAY_OVERDUE_mean,0.0
ACTIVE_CNT_CREDIT_PROLONG_sum,0.0
FLAG_MOBIL,0.0
ALL_AMT_CREDIT_SUM_OVERDUE_mean,0.0
ALL_AMT_CREDIT_SUM_OVERDUE_sum,0.0
ALL_BB_STATUS_2_sum_sum,0.0
ALL_BB_STATUS_3_sum_sum,0.0
ALL_BB_STATUS_4_sum_sum,0.0
ALL_BB_STATUS_5_sum_sum,0.0
ALL_CREDIT_DAY_OVERDUE_max,0.0
ACTIVE_CREDIT_DAY_OVERDUE_max,0.0
ACTIVE_CREDIT_DAY_OVERDUE_sum,0.0
ALL_CNT_CREDIT_PROLONG_sum,0.0
ACTIVE_DAYS_ENDDATE_FACT_min,0.0
